type,raw_padyam_text,class,satakam,lg_data,chandassu_score,n_aksharaalu_score,n_paadalu_score,gana_kramam_score,yati_score,prasa_score
saardulamu,"మాపాలం గడు గ్రొవ్వి గోపికలతో మత్తిల్లి వర్తింతువే
మాపాలెంబుల వచ్చి యుండుదు వెస న్మాపాలలో నుండు మీ
మాపా లైనసుఖాబ్ధిలో మునుగుచున్‌ మన్నించి తా గొల్లలన్‌
మాపాలం గలవేల్పు వీవె యని కా మన్నింతు, నారాయణా!",vruttamu,Naarayana,"[('మా', 'U'), ('పా', 'U'), ('లం', 'U'), ('గ', '|'), ('డు', '|'), ('గ్రొ', 'U'), ('వ్వి', '|'), ('గో', 'U'), ('పి', '|'), ('క', '|'), ('ల', '|'), ('తో', 'U'), ('మ', 'U'), ('త్తి', 'U'), ('ల్లి', '|'), ('వ', 'U'), ('ర్తిం', 'U'), ('తు', '|'), ('వే', 'U'), ('మా', 'U'), ('పా', 'U'), ('లెం', 'U'), ('బు', '|'), ('ల', '|'), ('వ', 'U'), ('చ్చి', '|'), ('యుం', 'U'), ('డు', '|'), ('దు', '|'), ('వె', '|'), ('స', 'U'), ('న్మా', 'U'), ('పా', 'U'), ('ల', '|'), ('లో', 'U'), ('నుం', 'U'), ('డు', '|'), ('మీ', 'U'), ('మా', 'U'), ('పా', 'U'), ('లై', 'U'), ('న', '|'), ('సు', '|'), ('ఖా', 'U'), ('బ్ధి', '|'), ('లో', 'U'), ('ము', '|'), ('ను', '|'), ('గు', '|'), ('చు', 'U'), ('న్మ', 'U'), ('న్నిం', 'U'), ('చి', '|'), ('తా', 'U'), ('గొ', 'U'), ('ల్ల', '|'), ('లన్', 'U'), ('మా', 'U'), ('పా', 'U'), ('లం', 'U'), ('గ', '|'), ('ల', '|'), ('వే', 'U'), ('ల్పు', '|'), ('వీ', 'U'), ('వె', '|'), ('య', '|'), ('ని', '|'), ('కా', 'U'), ('మ', 'U'), ('న్నిం', 'U'), ('తు', '|'), ('నా', 'U'), ('రా', 'U'), ('య', '|'), ('ణా', 'U')]",1.0,1.0,1.0,1.0,1.0,1.0
mattebhamu,"ఒకకాంతామణి కొక్క డీవు మఱియు న్నొక్కర్తె కొక్కండ వై
సకలస్త్రీలకు సంతతం బలర రాసక్రీడ తన్మధ్య క
ల్పకమూలంబు సవేణునాదరస మొప్పంగా బదార్వేల గో
పికలం జెంది వినోద మొందునెడ నీ పెంపొప్పు నారాయణా!",vruttamu,Naarayana,"[('ఒ', '|'), ('క', '|'), ('కాం', 'U'), ('తా', 'U'), ('మ', '|'), ('ణి', '|'), ('కొ', 'U'), ('క్క', '|'), ('డీ', 'U'), ('వు', '|'), ('మ', '|'), ('ఱి', '|'), ('యు', 'U'), ('న్నొ', 'U'), ('క్క', 'U'), ('ర్తె', '|'), ('కొ', 'U'), ('క్కం', 'U'), ('డ', '|'), ('వై', 'U'), ('స', '|'), ('క', '|'), ('ల', 'U'), ('స్త్రీ', 'U'), ('ల', '|'), ('కు', '|'), ('సం', 'U'), ('త', '|'), ('తం', 'U'), ('బ', '|'), ('ల', '|'), ('ర', '|'), ('రా', 'U'), ('స', '|'), ('క్రీ', 'U'), ('డ', '|'), ('త', 'U'), ('న్మ', 'U'), ('ధ్య', '|'), ('క', 'U'), ('ల్ప', '|'), ('క', '|'), ('మూ', 'U'), ('లం', 'U'), ('బు', '|'), ('స', '|'), ('వే', 'U'), ('ణు', '|'), ('నా', 'U'), ('ద', '|'), ('ర', '|'), ('స', '|'), ('మొ', 'U'), ('ప్పం', 'U'), ('గా', 'U'), ('బ', '|'), ('దా', 'U'), ('ర్వే', 'U'), ('ల', '|'), ('గో', 'U'), ('పి', '|'), ('క', '|'), ('లం', 'U'), ('జెం', 'U'), ('ది', '|'), ('వి', '|'), ('నో', 'U'), ('ద', '|'), ('మొం', 'U'), ('దు', '|'), ('నె', '|'), ('డ', '|'), ('నీ', 'U'), ('పెం', 'U'), ('పొ', 'U'), ('ప్పు', '|'), ('నా', 'U'), ('రా', 'U'), ('య', '|'), ('ణా', 'U')]",0.9428571428571428,1.0,1.0,0.9642857142857143,0.75,1.0
mattebhamu,"లలితం బైన భవత్తనూవిలసనన్‌ లావణ్యదివ్యామృతం
బలుఁగు ల్వారఁగ నీకటాక్షమునఁ దా మందంద గోపాంగనల్‌
తలఁపు ల్పాదులు కట్టి కందళిత నూత్నశ్రీలు వాటింతు రా
నెలతల్‌ తీవెలు చైత్రవిస్ఫురణమౌ నీ యొప్పు నారాయణా!",vruttamu,Naarayana,"[('ల', '|'), ('లి', '|'), ('తం', 'U'), ('బై', 'U'), ('న', '|'), ('భ', '|'), ('వ', 'U'), ('త్త', '|'), ('నూ', 'U'), ('వి', '|'), ('ల', '|'), ('స', '|'), ('న', 'U'), ('న్లా', 'U'), ('వ', 'U'), ('ణ్య', '|'), ('ది', 'U'), ('వ్యా', 'U'), ('మృ', '|'), ('తం', 'U'), ('బ', '|'), ('లు', '|'), ('గు', 'U'), ('ల్వా', 'U'), ('ర', '|'), ('గ', '|'), ('నీ', 'U'), ('క', '|'), ('టా', 'U'), ('క్ష', '|'), ('ము', '|'), ('న', '|'), ('దా', 'U'), ('మం', 'U'), ('దం', 'U'), ('ద', '|'), ('గో', 'U'), ('పాం', 'U'), ('గ', '|'), ('నల్', 'U'), ('త', '|'), ('ల', '|'), ('పు', 'U'), ('ల్పా', 'U'), ('దు', '|'), ('లు', '|'), ('క', 'U'), ('ట్టి', '|'), ('కం', 'U'), ('ద', '|'), ('ళి', '|'), ('త', '|'), ('నూ', 'U'), ('త్న', '|'), ('శ్రీ', 'U'), ('లు', '|'), ('వా', 'U'), ('టిం', 'U'), ('తు', '|'), ('రా', 'U'), ('నె', '|'), ('ల', '|'), ('త', 'U'), ('ల్తీ', 'U'), ('వె', '|'), ('లు', '|'), ('చై', 'U'), ('త్ర', '|'), ('వి', 'U'), ('స్ఫు', '|'), ('ర', '|'), ('ణ', '|'), ('మౌ', 'U'), ('నీ', 'U'), ('యొ', 'U'), ('ప్పు', '|'), ('నా', 'U'), ('రా', 'U'), ('య', '|'), ('ణా', 'U')]",0.9928571428571429,1.0,1.0,0.9642857142857143,1.0,1.0
mattebhamu,"లీలన్‌ పూతనప్రాణవాయువులు పాలిండ్లందు వెళ్ళించి, దు
శ్శీలుండై చను బండిదానవు వెసం జిందై పడం దన్ని యా
రోల న్మద్దులు గూల్చి ధేనుదనుజున్‌ రోఁజంగ నీల్గించి వే
కూలన్‌ కంసునిఁ గొట్టి గోపికలకోర్కుల్‌ దీర్తు, నారాయణా!",vruttamu,Naarayana,"[('లీ', 'U'), ('ల', 'U'), ('న్పూ', 'U'), ('త', '|'), ('న', '|'), ('ప్రా', 'U'), ('ణ', '|'), ('వా', 'U'), ('యు', '|'), ('వు', '|'), ('లు', '|'), ('పా', 'U'), ('లిం', 'U'), ('డ్లం', 'U'), ('దు', '|'), ('వె', 'U'), ('ళ్ళిం', 'U'), ('చి', '|'), ('దు', 'U'), ('శ్శీ', 'U'), ('లుం', 'U'), ('డై', 'U'), ('చ', '|'), ('ను', '|'), ('బం', 'U'), ('డి', '|'), ('దా', 'U'), ('న', '|'), ('వు', '|'), ('వె', '|'), ('సం', 'U'), ('జిం', 'U'), ('దై', 'U'), ('ప', '|'), ('డం', 'U'), ('ద', 'U'), ('న్ని', '|'), ('యా', 'U'), ('రో', 'U'), ('ల', 'U'), ('న్మ', 'U'), ('ద్దు', '|'), ('లు', '|'), ('గూ', 'U'), ('ల్చి', '|'), ('ధే', 'U'), ('ను', '|'), ('ద', '|'), ('ను', '|'), ('జు', '|'), ('న్రో', 'U'), ('జం', 'U'), ('గ', '|'), ('నీ', 'U'), ('ల్గిం', 'U'), ('చి', '|'), ('వే', 'U'), ('కూ', 'U'), ('ల', 'U'), ('న్కం', 'U'), ('సు', '|'), ('ని', '|'), ('గొ', 'U'), ('ట్టి', '|'), ('గో', 'U'), ('పి', '|'), ('క', '|'), ('ల', '|'), ('కో', 'U'), ('ర్కు', 'U'), ('ల్దీ', 'U'), ('ర్తు', '|'), ('నా', 'U'), ('రా', 'U'), ('య', '|'), ('ణా', 'U')]",0.4542857142857143,0.95,1.0,0.07142857142857142,0.0,0.25
mattebhamu,"రసనాగ్రంబున నీదు నామరుచియు\న్‌ రమ్యంబుగాఁ జెవ్లుకు
న్నసలారంగ భవత్కథాభిరతియున్‌ హస్తాబ్జయుగ్మంబులన్‌
వెస నీపాదసుపూజితాదియుగమున్‌ విజ్ఞానమధ్యాత్మకున్‌
వెస నింపొందనివాఁడు దాఁ బశువు సూ వేదాత్మ, నారాయణా!",vruttamu,Naarayana,"[('ర', '|'), ('స', '|'), ('నా', 'U'), ('గ్రం', 'U'), ('బు', '|'), ('న', '|'), ('నీ', 'U'), ('దు', '|'), ('నా', 'U'), ('మ', '|'), ('రు', '|'), ('చి', '|'), ('యు', '|'), ('న్ర', 'U'), ('మ్యం', 'U'), ('బు', '|'), ('గా', 'U'), ('జె', 'U'), ('వ్లు', '|'), ('కు', 'U'), ('న్న', '|'), ('స', '|'), ('లా', 'U'), ('రం', 'U'), ('గ', '|'), ('భ', '|'), ('వ', 'U'), ('త్క', '|'), ('థా', 'U'), ('భి', '|'), ('ర', '|'), ('తి', '|'), ('యు', 'U'), ('న్హ', 'U'), ('స్తా', 'U'), ('బ్జ', '|'), ('యు', 'U'), ('గ్మం', 'U'), ('బు', '|'), ('లన్', 'U'), ('వె', '|'), ('స', '|'), ('నీ', 'U'), ('పా', 'U'), ('ద', '|'), ('సు', '|'), ('పూ', 'U'), ('జి', '|'), ('తా', 'U'), ('ది', '|'), ('యు', '|'), ('గ', '|'), ('ము', 'U'), ('న్వి', 'U'), ('జ్ఞా', 'U'), ('న', '|'), ('మ', 'U'), ('ధ్యా', 'U'), ('త్మ', '|'), ('కున్', 'U'), ('వె', '|'), ('స', '|'), ('నిం', 'U'), ('పొం', 'U'), ('ద', '|'), ('ని', '|'), ('వా', 'U'), ('డు', '|'), ('దా', 'U'), ('బ', '|'), ('శు', '|'), ('వు', '|'), ('సూ', 'U'), ('వే', 'U'), ('దా', 'U'), ('త్మ', '|'), ('నా', 'U'), ('రా', 'U'), ('య', '|'), ('ణా', 'U')]",0.9928571428571429,1.0,1.0,0.9642857142857143,1.0,1.0
mattebhamu,"వరకాళిందితరంగడోలికలలో వైకుంఠధామంబులో
వెర వొప్పార నయోధ్యలో మధురలో వ్రేపల్లెలో ద్వారకా
పురిలో నాడెడుభంగి నాదుమదిలో భూరిప్రసన్నాననాం
బురుహం బొప్ప నటించు టొప్పును సితాంభోజాక్ష, నారాయణా!",vruttamu,Naarayana,"[('వ', '|'), ('ర', '|'), ('కా', 'U'), ('ళిం', 'U'), ('ది', '|'), ('త', '|'), ('రం', 'U'), ('గ', '|'), ('డో', 'U'), ('లి', '|'), ('క', '|'), ('ల', '|'), ('లో', 'U'), ('వై', 'U'), ('కుం', 'U'), ('ఠ', '|'), ('ధా', 'U'), ('మం', 'U'), ('బు', '|'), ('లో', 'U'), ('వె', '|'), ('ర', '|'), ('వొ', 'U'), ('ప్పా', 'U'), ('ర', '|'), ('న', '|'), ('యో', 'U'), ('ధ్య', '|'), ('లో', 'U'), ('మ', '|'), ('ధు', '|'), ('ర', '|'), ('లో', 'U'), ('వ్రే', 'U'), ('ప', 'U'), ('ల్లె', '|'), ('లో', 'U'), ('ద్వా', 'U'), ('ర', '|'), ('కా', 'U'), ('పు', '|'), ('రి', '|'), ('లో', 'U'), ('నా', 'U'), ('డె', '|'), ('డు', '|'), ('భం', 'U'), ('గి', '|'), ('నా', 'U'), ('దు', '|'), ('మ', '|'), ('ది', '|'), ('లో', 'U'), ('భూ', 'U'), ('రి', '|'), ('ప్ర', '|'), ('స', 'U'), ('న్నా', 'U'), ('న', '|'), ('నాం', 'U'), ('బు', '|'), ('రు', '|'), ('హం', 'U'), ('బొ', 'U'), ('ప్ప', '|'), ('న', '|'), ('టిం', 'U'), ('చు', '|'), ('టొ', 'U'), ('ప్పు', '|'), ('ను', '|'), ('సి', '|'), ('తాం', 'U'), ('భో', 'U'), ('జా', 'U'), ('క్ష', '|'), ('నా', 'U'), ('రా', 'U'), ('య', '|'), ('ణా', 'U')]",0.9928571428571429,1.0,1.0,0.9642857142857143,1.0,1.0
saardulamu,"చల్ల ల్వేఱొకయూర నమ్ముకొను నాసం బోవుచోఁ ద్రోవ నీ
వుల్లాసంబున నడ్డ కట్టి మదనోద్యోగానులాపంబుల\న్‌
చల్లన్‌ జల్లనిచూపు జల్లు మని గోపస్త్రీలపైఁ జల్లు మీ
చల్లంబోరుతెఱంగు జిత్తమున నే జర్చింతు నారాయణా!",vruttamu,Naarayana,"[('చ', 'U'), ('ల్ల', 'U'), ('ల్వే', 'U'), ('ఱొ', '|'), ('క', '|'), ('యూ', 'U'), ('ర', '|'), ('న', 'U'), ('మ్ము', '|'), ('కొ', '|'), ('ను', '|'), ('నా', 'U'), ('సం', 'U'), ('బో', 'U'), ('వు', '|'), ('చో', 'U'), ('ద్రో', 'U'), ('వ', '|'), ('నీ', 'U'), ('వు', 'U'), ('ల్లా', 'U'), ('సం', 'U'), ('బు', '|'), ('న', '|'), ('న', 'U'), ('డ్డ', '|'), ('క', 'U'), ('ట్టి', '|'), ('మ', '|'), ('ద', '|'), ('నో', 'U'), ('ద్యో', 'U'), ('గా', 'U'), ('ను', '|'), ('లా', 'U'), ('పం', 'U'), ('బు', '|'), ('లన్', 'U'), ('చ', 'U'), ('ల్ల', 'U'), ('న్జ', 'U'), ('ల్ల', '|'), ('ని', '|'), ('చూ', 'U'), ('పు', '|'), ('జ', 'U'), ('ల్లు', '|'), ('మ', '|'), ('ని', '|'), ('గో', 'U'), ('ప', 'U'), ('స్త్రీ', 'U'), ('ల', '|'), ('పై', 'U'), ('జ', 'U'), ('ల్లు', '|'), ('మీ', 'U'), ('చ', 'U'), ('ల్లం', 'U'), ('బో', 'U'), ('రు', '|'), ('తె', '|'), ('ఱం', 'U'), ('గు', '|'), ('జి', 'U'), ('త్త', '|'), ('ము', '|'), ('న', '|'), ('నే', 'U'), ('జ', 'U'), ('ర్చిం', 'U'), ('తు', '|'), ('నా', 'U'), ('రా', 'U'), ('య', '|'), ('ణా', 'U')]",0.9,1.0,1.0,1.0,0.5,1.0
mattebhamu,"కలయ న్వేదములు\న్‌ బురాణములు బ్రఖ్యాతంబుగా తెల్పి మీ
వలనన్‌ భక్తి విహీనుఁ డైన పిదపన్‌ వ్యర్థప్రయత్నంబె పో
గులకాంతామణి గొడ్డు వోయిన గతిం గ్రొవ్వారుసస్యంబు దా
ఫలకాలంబున నీచపోవు పగిదిన్‌ పద్మాక్ష, నారాయణా!",vruttamu,Naarayana,"[('క', '|'), ('ల', '|'), ('య', 'U'), ('న్వే', 'U'), ('ద', '|'), ('ము', '|'), ('లు', 'U'), ('న్బు', '|'), ('రా', 'U'), ('ణ', '|'), ('ము', '|'), ('లు', '|'), ('బ్ర', 'U'), ('ఖ్యా', 'U'), ('తం', 'U'), ('బు', '|'), ('గా', 'U'), ('తె', 'U'), ('ల్పి', '|'), ('మీ', 'U'), ('వ', '|'), ('ల', '|'), ('న', 'U'), ('న్భ', 'U'), ('క్తి', '|'), ('వి', '|'), ('హీ', 'U'), ('ను', '|'), ('డై', 'U'), ('న', '|'), ('పి', '|'), ('ద', '|'), ('ప', 'U'), ('న్వ్య', 'U'), ('ర్థ', '|'), ('ప్ర', '|'), ('య', 'U'), ('త్నం', 'U'), ('బె', '|'), ('పో', 'U'), ('గు', '|'), ('ల', '|'), ('కాం', 'U'), ('తా', 'U'), ('మ', '|'), ('ణి', '|'), ('గొ', 'U'), ('డ్డు', '|'), ('వో', 'U'), ('యి', '|'), ('న', '|'), ('గ', '|'), ('తిం', 'U'), ('గ్రొ', 'U'), ('వ్వా', 'U'), ('రు', '|'), ('స', 'U'), ('స్యం', 'U'), ('బు', '|'), ('దా', 'U'), ('ఫ', '|'), ('ల', '|'), ('కా', 'U'), ('లం', 'U'), ('బు', '|'), ('న', '|'), ('నీ', 'U'), ('చ', '|'), ('పో', 'U'), ('వు', '|'), ('ప', '|'), ('గి', '|'), ('ది', 'U'), ('న్ప', 'U'), ('ద్మా', 'U'), ('క్ష', '|'), ('నా', 'U'), ('రా', 'U'), ('య', '|'), ('ణా', 'U')]",0.9928571428571429,1.0,1.0,0.9642857142857143,1.0,1.0
saardulamu,"స్నానంబుల్‌ నదులందు జేయుట గజస్నానంబు చందంబగు\న్‌
మౌనం బొప్ప జపించువేద మటవీ మధ్యంబులోనే డ్పగున్‌
నానాహోమము లెల్ల బూడిదలలోన న్వేల్చు నెయ్యై చను
న్నీనామోక్తియు నీపదాబ్జరతియున్‌ లేకున్న నారాయణా!",vruttamu,Naarayana,"[('స్నా', 'U'), ('నం', 'U'), ('బు', 'U'), ('ల్న', '|'), ('దు', '|'), ('లం', 'U'), ('దు', '|'), ('జే', 'U'), ('యు', '|'), ('ట', '|'), ('గ', '|'), ('జ', 'U'), ('స్నా', 'U'), ('నం', 'U'), ('బు', '|'), ('చం', 'U'), ('దం', 'U'), ('బ', '|'), ('గున్', 'U'), ('మౌ', 'U'), ('నం', 'U'), ('బొ', 'U'), ('ప్ప', '|'), ('జ', '|'), ('పిం', 'U'), ('చు', '|'), ('వే', 'U'), ('ద', '|'), ('మ', '|'), ('ట', '|'), ('వీ', 'U'), ('మ', 'U'), ('ధ్యం', 'U'), ('బు', '|'), ('లో', 'U'), ('నే', 'U'), ('డ్ప', '|'), ('గున్', 'U'), ('నా', 'U'), ('నా', 'U'), ('హో', 'U'), ('మ', '|'), ('ము', '|'), ('లె', 'U'), ('ల్ల', '|'), ('బూ', 'U'), ('డి', '|'), ('ద', '|'), ('ల', '|'), ('లో', 'U'), ('న', 'U'), ('న్వే', 'U'), ('ల్చు', '|'), ('నె', 'U'), ('య్యై', 'U'), ('చ', '|'), ('ను', 'U'), ('న్నీ', 'U'), ('నా', 'U'), ('మో', 'U'), ('క్తి', '|'), ('యు', '|'), ('నీ', 'U'), ('ప', '|'), ('దా', 'U'), ('బ్జ', '|'), ('ర', '|'), ('తి', '|'), ('యు', 'U'), ('న్లే', 'U'), ('కు', 'U'), ('న్న', '|'), ('నా', 'U'), ('రా', 'U'), ('య', '|'), ('ణా', 'U')]",1.0,1.0,1.0,1.0,1.0,1.0
mattebhamu,"అల నీటం దగురొంపిపైఁ జిలికిన న్నానీటనే పాయు నా
యిల పాపంబులు దుర్భరత్వము మహాహేయంబునం బొందినం
బలువై జీవుని దొప్పఁదోఁగినవి యీబాహ్యంబునం బాయునే
పొలియుం గాక భవత్సుపాదజలముం బ్రోక్షింప నారాయణా!",vruttamu,Naarayana,"[('అ', '|'), ('ల', '|'), ('నీ', 'U'), ('టం', 'U'), ('ద', '|'), ('గు', '|'), ('రొం', 'U'), ('పి', '|'), ('పై', 'U'), ('జి', '|'), ('లి', '|'), ('కి', '|'), ('న', 'U'), ('న్నా', 'U'), ('నీ', 'U'), ('ట', '|'), ('నే', 'U'), ('పా', 'U'), ('యు', '|'), ('నా', 'U'), ('యి', '|'), ('ల', '|'), ('పా', 'U'), ('పం', 'U'), ('బు', '|'), ('లు', '|'), ('దు', 'U'), ('ర్భ', '|'), ('ర', 'U'), ('త్వ', '|'), ('ము', '|'), ('మ', '|'), ('హా', 'U'), ('హే', 'U'), ('యం', 'U'), ('బు', '|'), ('నం', 'U'), ('బొం', 'U'), ('ది', '|'), ('నం', 'U'), ('బ', '|'), ('లు', '|'), ('వై', 'U'), ('జీ', 'U'), ('వు', '|'), ('ని', '|'), ('దొ', 'U'), ('ప్ప', '|'), ('దో', 'U'), ('గి', '|'), ('న', '|'), ('వి', '|'), ('యీ', 'U'), ('బా', 'U'), ('హ్యం', 'U'), ('బు', '|'), ('నం', 'U'), ('బా', 'U'), ('యు', '|'), ('నే', 'U'), ('పొ', '|'), ('లి', '|'), ('యుం', 'U'), ('గా', 'U'), ('క', '|'), ('భ', '|'), ('వ', 'U'), ('త్సు', '|'), ('పా', 'U'), ('ద', '|'), ('జ', '|'), ('ల', '|'), ('ముం', 'U'), ('బ్రో', 'U'), ('క్షిం', 'U'), ('ప', '|'), ('నా', 'U'), ('రా', 'U'), ('య', '|'), ('ణా', 'U')]",0.95,1.0,1.0,1.0,0.75,1.0
